id,name,buss_status,loc_id,address,phone,op_hours,category_id,rating,rating_total,newest_review,longitude,latitude,map_url,website,place_id,update_time
res0011,尚品蒸餃,OPERATIONAL,TCH026,413臺灣臺中市霧峰區柳豐路480號食品業登錄字號B-20018751100001-4,0423305658,37.5,2,4.2,111,2023-09-25,120.6882672,24.0443724,https://maps.google.com/?cid=11623880453410849498,,ChIJZ9FfgDI7aTQR2gIpua9RUKE,2025/11/07 14:42:47
res0012,敘 MODERN •,OPERATIONAL,TCH026,413臺灣臺中市霧峰區柳豐路500號亞洲大學現代美術館 敘MODERN ·,0423399981#6480,57.0,2,4.2,257,2025-10-10,120.6877245,24.0474899,https://maps.google.com/?cid=1041979078069165884,https://m.facebook.com/%E6%95%98-Modern--435782390583550/,ChIJfdmk9HI7aTQRPJ-za3PadQ4,2025/11/07 14:42:47
res0013,清心好素館 福新店 대만감성,OPERATIONAL,TCH026,413臺灣臺中市霧峰區福新路280號,0423301809,33.0,2,4.5,251,2024-10-14,120.6840927,24.0508947,https://maps.google.com/?cid=9845729958650917974,https://myship.7-11.com.tw/general/detail/GM2108027563971,ChIJ2T9xEBQ7aTQRVjTPgzsPo4g,2025/11/07 14:42:47
res0014,Shokunin Ice Lab,OPERATIONAL,TCH026,413004臺灣臺中市霧峰區新生路110號,,33.0,2,4.9,134,2025-10-24,120.6955453,24.0439587,https://maps.google.com/?cid=2468633089295317004,https://www.facebook.com/shokuninicelab,ChIJEdKgDN47aTQRDPg4ILdYQiI,2025/11/07 14:42:47
res0015,小品養殖（24小時預約制）蜜袋鼯 刺蝟 坎貝爾卷毛倉鼠 通心粉鼠 肥尾沙鼠 狐獴 雪貂 拇指松鼠 睡鼠 花枝鼠,OPERATIONAL,TNA027,717臺灣臺南市仁德區中洲路667號,0985121510,168.0,2,4.9,822,2025-08-04,120.2508104,22.9077273,https://maps.google.com/?cid=3630993790942915644,https://linkby.tw/0985121510,ChIJTTL2e25zbjQRPCzNcp3hYzI,2025/11/07 14:42:51
res0016,PANDA PASTA 胖貓義大利麵🐼 10/24-10/25中午有開，晚上休息！不定時公休，詳情請見粉專公告📣,OPERATIONAL,TNA027,717臺灣臺南市仁德區二行一路141號,0975770864,49.00000000000001,2,4.8,104,2025-04-12,120.2249087,22.9189316,https://maps.google.com/?cid=15808203450235932341,https://www.instagram.com/pang_maomao?igsh=dWI0b2tnamxuOHVr&utm_source=qr,ChIJEX9w0fZ1bjQRtc5qVEgFYts,2025/11/07 14:42:51
res0017,Ricci Caffè / 不定休，休假日公布於IG/FB,OPERATIONAL,TNA027,71754臺灣臺南市仁德區中正路一段251巷25弄36號,062669718,66.5,2,4.7,261,2024-09-02,120.2361637,22.9237287,https://maps.google.com/?cid=6207059922676509998,https://www.facebook.com/riccicaffetw/,ChIJB-k9OoR1bjQRLm2y_hzoI1Y,2025/11/07 14:42:51
res0018,憶春風麵館,OPERATIONAL,KSH013,832臺灣高雄市林園區文化街174號,076423409,45.0,2,4.5,357,2023-01-29,120.3936664,22.5062441,https://maps.google.com/?cid=6866066916585911700,https://www.facebook.com/pages/%E6%86%B6%E6%98%A5%E9%A2%A8%E9%BA%B5%E9%A4%A8/129317310479824,ChIJ_____3zicTQRlDUqj3srSV8,2025/11/07 14:42:55
res0019,13號 鱔魚·花枝麵,OPERATIONAL,KSH013,832臺灣高雄市林園區忠孝東路13號,076429968,48.0,2,5.0,72,2024-02-16,120.3955873,22.5069103,https://maps.google.com/?cid=11320068674383425135,https://page.line.me/458kopbo,ChIJp0KH6CfjcTQRb66mqXv2GJ0,2025/11/07 14:42:55
res0020,汪記北方麵食,OPERATIONAL,KSH013,832臺灣高雄市林園區王公路351號,076416028,73.5,2,4.4,34,2025-03-27,120.3883213,22.5076427,https://maps.google.com/?cid=16089913978849709477,https://www.facebook.com/share/15dxt6gycd/,ChIJ7QQXcgDjcTQRpc3tB4TbSt8,2025/11/07 14:42:55
res0021,上上籤極品麻辣鴛鴦鍋 ｜全台首間 上上籤 成都串串麻辣鍋｜高雄麻辣鍋名店｜台17線美食｜墾丁旅途美食｜高雄美食｜正宗成都串串火鍋｜小琉球美食｜牛油麻辣鍋,OPERATIONAL,KSH013,832臺灣高雄市林園區田厝路83號,076431887,32.5,2,4.4,1211,2024-10-02,120.3875284,22.5015313,https://maps.google.com/?cid=2690327054034791148,https://m.facebook.com/%E4%B8%8A%E4%B8%8A%E7%B1%A4%E6%A5%B5%E5%93%81%E9%BA%BB%E8%BE%A3%E9%B4%9B%E9%B4%A6%E9%8D%8B-526847897804048/,ChIJyYrFyrbjcTQR7OpdoTP2VSU,2025/11/07 14:42:55
res0022,阿香澎湖碳烤,OPERATIONAL,KSH013,832臺灣高雄市林園區半廍路174號1之1號,0931796486,42.0,2,4.6,3667,2025-10-10,120.3864569,22.4899491,https://maps.google.com/?cid=5765803779314358435,,ChIJH-kQvq7jcTQRoxijHv0_BFA,2025/11/07 14:42:55
res0023,林園菜市場王記古早肉圓,OPERATIONAL,KSH013,832臺灣高雄市林園區林園北路111巷25號,076412791,42.5,2,4.6,73,2025-02-22,120.3952261,22.5050425,https://maps.google.com/?cid=16618698058973119730,,ChIJX43xCHzicTQR8gSRwtV5oeY,2025/11/07 14:42:55
