id,name,buss_status,loc_id,address,phone,op_hours,category_id,rating,rating_total,newest_review,longitude,latitude,map_url,website,place_id,update_time
supl0011,Lunayuhanadegouwuxiao Station,OPERATIONAL,NTP008,239臺灣新北市鶯歌區中正三路283巷25-13號,,45.0,5,5.0,2.0,2025-04-04,121.3327919,24.936164,https://maps.google.com/?cid=17199418997304513034,https://runahana.com/,ChIJkUvpfAAZaDQRCtJwnXOcsO4,2025/10/30 14:25:52
supl0012,魚,OPERATIONAL,NTP009,237臺灣新北市三峽區中正路二段六號,0229691121,168.0,5,5.0,4.0,2017-08-02,121.3679503,24.9200647,https://maps.google.com/?cid=15576456397035756123,https://m.facebook.com/AndyZooHome,ChIJR1E2EgWoQjQRW1qtxJCwKtg,2025/10/30 14:25:52
supl0013,三峽北大QMO寵物美容 貓狗美容,OPERATIONAL,NTP009,"1樓 No. 13號, 1樓, No. 13號中華路75巷三峽區新北市臺灣 237",0286713013,43.0,5,4.6,57.0,2024-11-07,121.3728286,24.9299633,https://maps.google.com/?cid=11716146678371440082,https://www.facebook.com/QMOpet/,ChIJFfwMRewbaDQR0tWzRFQdmKI,2025/10/30 14:25:52
supl0014,美衣潔智慧綠能自助洗衣 三峽弘園旗艦店,OPERATIONAL,NTP009,237臺灣新北市三峽區弘園街58號1樓,0912501593,168.0,5,4.9,43.0,2022-07-30,121.3662394,24.9271859,https://maps.google.com/?cid=11971134745777705334,https://mej.com.tw/,ChIJi1mamaMbaDQRdpFqIKADIqY,2025/10/30 14:25:52
supl0015,狗老板寵物(三峽店),OPERATIONAL,NTP009,237臺灣新北市三峽區介壽路一段365號,0226716608,77.0,5,4.2,386.0,2025-07-05,121.3828905,24.9308515,https://maps.google.com/?cid=227140404087715647,https://www.facebook.com/dogbossshappy/?__tn__=kC-R&eid=ARAVP9NsZAIKdOmhbrv8mijl5TBwP2qhu_LDhxDZruVEhzM-8HRcjUc-a08KKvXcWaDC0hOZVdMTv-ab&hc_ref=ARRJuWdwiFdrR5TSnEW8iFdR27urZK5lf2sH3J--AvRDjMUQC2dy39sBuqZgJhq5I5M&fref=nf&__xts__[0]=68.ARD996RjiNvL8SGv2ZBw7Nbq7rfT9OAZ3hKOf1ehPWhMjCCKknHNIeNKnKYB2Qrur2sHCHTbbq3s3dmoOQu7WuDBrLGjDdXhR-9AXfFUISQO_RZwfDDsh50nbqA22Y1ZHrUNxU-9nWLsDg6KMj92JCU-VdTs4q4do25zKTaKFVof7Ua-qdQtLkWyGmUMrpFBODSC2oDtDmqwX3BVBrN8I-P5y0-Dxom6hUF2zlKvufDxc1Zch1DVJMihkKlbF5kciMP0jl2HMOkQg0Wi5-dYibd5OMnifnylCWf2NHBgx0HSNolVmT0FFd2Uw_xxQ5Rcms5KOCdzkzaIStKSDrVbvB6ZdA,ChIJ66Mr_pEbaDQRP3fJe_72JgM,2025/10/30 14:25:52
supl0016,宜加寵物生活館-北大店,OPERATIONAL,NTP009,237臺灣新北市三峽區三樹路202-1號,0286725898,62.0,5,5.0,43.0,2025-04-13,121.379311,24.941891,https://maps.google.com/?cid=10173355272402157198,,ChIJw7gwEi0baDQRjr5gMbgEL40,2025/10/30 14:25:52
supl0017,Q比熊,OPERATIONAL,NTP007,238臺灣新北市樹林區學成路489號,0235018300,40.0,5,4.1,27.0,2023-05-05,121.37934,24.9454673,https://maps.google.com/?cid=14323513292917562130,https://www.facebook.com/pages/category/Pet-Service/Q%E6%AF%94%E7%86%8A%E5%AF%B5%E7%89%A9%E7%BE%8E%E5%AE%B9-355870647866197/,ChIJIXEX_HQcaDQREtvvX3NXx8Y,2025/10/30 14:25:52
supl0018,貓爵士MeowDuke精品貓館｜貓咪旅館｜貓咪美容｜貓舍｜貓咪用品,OPERATIONAL,NTP009,237臺灣新北市三峽區國慶路8號,0286711030,63.0,5,4.9,129.0,2025-08-02,121.3773269,24.9386062,https://maps.google.com/?cid=16059399406797077566,http://www.meowdukehotel.com/,ChIJ4ca8aN0baDQRPjxClKxy3t4,2025/10/30 14:25:52
supl0019,浪花寵藝寵物美容．用品．住宿,OPERATIONAL,NTP009,237臺灣新北市三峽區長泰街48號一樓,0929387655,45.0,5,4.9,64.0,2023-08-14,121.3780336,24.9325234,https://maps.google.com/?cid=3879997136574198516,https://instagram.com/groomer.mei?igshid=MWI4MTIyMDE=,ChIJeza4mE4baDQR9LIJr9aE2DU,2025/10/30 14:25:52
supl0020,光輝犬用品社,OPERATIONAL,NTP009,23741臺灣新北市三峽區三樹路222巷236弄59-11號,0226729611,30.0,5,4.5,4.0,2019-10-22,121.3938335,24.9429136,https://maps.google.com/?cid=6204286715625411135,https://www.facebook.com/kuanghuei,ChIJc5_PDnkcaDQRPxKHaeUNGlY,2025/10/30 14:25:52
supl0021,巴寶寵物,OPERATIONAL,NTP009,237臺灣新北市三峽區民生街2號,0226733589,32.0,5,4.8,22.0,2018-09-23,121.3764508,24.9370434,https://maps.google.com/?cid=657174804827500889,,ChIJsZ4hTvMbaDQRWXEUzQDBHgk,2025/10/30 14:25:52
supl0022,UMA寵物精緻美容,OPERATIONAL,NTP007,23854臺灣新北市樹林區大義路22號,0226686009,54.0,5,5.0,3.0,2021-11-20,121.3791238,24.9441419,https://maps.google.com/?cid=8049578349161346801,https://www.facebook.com/UMAPetBathHouse/,ChIJy7zd1igdaDQR8fZvLdzYtW8,2025/10/30 14:25:52
supl0023,Go Go Shower,OPERATIONAL,NTP009,237臺灣新北市三峽區大德路8號,0235012388,40.0,5,4.3,55.0,2024-07-28,121.378464,24.942017,https://maps.google.com/?cid=11445129473600987385,https://www.facebook.com/DogCatSPA/,ChIJ76F4mIobaDQR-SBXCp5E1Z4,2025/10/30 14:25:52
supl0024,布奇貓舍,OPERATIONAL,NTP009,237臺灣新北市三峽區三樹路176號,0938638795,56.0,5,5.0,1.0,2024-08-30,121.3789765,24.941114,https://maps.google.com/?cid=10473553725351801641,https://www.butchcathouse.com/,ChIJe2DOgYQbaDQRKTOQN5-JWZE,2025/10/30 14:25:52
supl0025,Bojingchongwu Park,OPERATIONAL,NTP009,237臺灣新北市三峽區大德路157號,0226740190,39.0,5,5.0,5.0,2021-08-23,121.37555,24.9453101,https://maps.google.com/?cid=12344725401596142587,https://www.facebook.com/%E5%95%B5%E9%9D%9A%E5%AF%B5%E7%89%A9%E5%85%AC%E5%9C%92-172469309526637/,ChIJq3Z55wocaDQR-yPh-1hGUas,2025/10/30 14:25:52
supl0026,台北寵物美容 寵物美容教學 台北寵物美容教學,OPERATIONAL,NTP009,237臺灣新北市三峽區國學街1號,0956000075,63.0,5,4.2,124.0,2022-07-21,121.3734075,24.9415987,https://maps.google.com/?cid=11378918088627659057,http://www.amopetgrooming.com/,ChIJjTvRsfUbaDQRMSHrqLYJ6p0,2025/10/30 14:25:52
supl0027,MindPets 毛寶智能圈｜智慧寵物項圈,OPERATIONAL,NTP009,237臺灣新北市三峽區復興路56號4樓,0900566111,42.5,5,0.0,0.0,,121.3735557,24.9372753,https://maps.google.com/?cid=11021687462944999078,,ChIJN6EaL48baDQRpoY2Jlrm9Jg,2025/10/30 14:25:52
supl0028,Gooddog 妙狗 寵物游泳池,OPERATIONAL,NTP006,231臺灣新北市新店區永興路10-1號,0226660178,70.0,5,4.4,604.0,2025-10-05,121.5454304,24.9403766,https://maps.google.com/?cid=12762579398317823938,http://www.facebook.com/gooddogcaf,ChIJyzVj03sBaDQRwtdz_lfKHbE,2025/10/30 14:25:52
supl0029,比佛利寵物水族時尚館—鶯歌店,OPERATIONAL,NTP008,239臺灣新北市鶯歌區光明街13號,0286772339,77.0,5,4.1,339.0,2022-07-07,121.3490055,24.9558283,https://maps.google.com/?cid=8187074742460968531,https://www.facebook.com/beverlypetaquayingge/,ChIJa9wESakeaDQRU2717RlVnnE,2025/10/30 14:25:52
supl0030,藍世界水族寵物城-鶯歌,OPERATIONAL,NTP008,239臺灣新北市鶯歌區鶯桃路496號,0286773907,77.0,5,3.8,473.0,2025-04-08,121.332131,24.966022,https://maps.google.com/?cid=5779703112421696495,,ChIJBd1tZbgeaDQR72Mdy1uhNVA,2025/10/30 14:25:52
supl0031,哈哈窩寵物精品館(樹林北大店),OPERATIONAL,NTP007,238臺灣新北市樹林區學成路497號京都社區,0289706655,70.0,5,4.2,94.0,2024-07-03,121.3791885,24.9462661,https://maps.google.com/?cid=11280275250736710074,https://www.facebook.com/hahahousework/,ChIJuT7zXHQcaDQRusHKOJOWi5w,2025/10/30 14:25:52
supl0032,維多利亞貓舍 (英短，布偶，曼赤肯)晚上時段採預約制,OPERATIONAL,NTP009,23741臺灣新北市三峽區大德路200號,0286721011,38.0,5,5.0,184.0,2023-08-05,121.3756841,24.9457743,https://maps.google.com/?cid=12308855951073956034,https://www.victoriacats.com/,ChIJ1REH7KodaDQRwlA3u0XX0ao,2025/10/30 14:25:52
supl0033,貨利多食品五金百貨,OPERATIONAL,NTP007,238臺灣新北市樹林區南園裏佳園路三段205號,0226742297,105.0,5,4.1,234.0,2025-09-25,121.3852623,24.9470505,https://maps.google.com/?cid=9251872954940532802,,ChIJUWmwmoobaDQRQihGGm9BZYA,2025/10/30 14:25:52
supl0034,萬旺寵物美容,OPERATIONAL,NTP008,"No. 5號, 鶯桃路鶯歌區新北市臺灣 239",0226784977,71.0,5,4.8,68.0,2018-08-10,121.3439762,24.9502229,https://maps.google.com/?cid=7935797073925943391,,ChIJzWOisVIZaDQRX7DwoGSdIW4,2025/10/30 14:25:52
supl0035,御品寵物商城,OPERATIONAL,NTP007,238臺灣新北市樹林區柑園街一段55號,0255784518,45.0,5,5.0,5.0,2024-12-16,121.4029188,24.9602241,https://maps.google.com/?cid=15675947302632223644,https://yupinshop.cashier.ecpay.com.tw/,ChIJwwwpEpIdaDQRnPMiWwQnjNk,2025/10/30 14:25:52
supl0036,路崎館寵物生活用品,OPERATIONAL,NTP007,238臺灣新北市樹林區桃子腳路100號1樓之1,0286720031,62.0,5,5.0,5.0,2025-07-08,121.3851249,24.9500578,https://maps.google.com/?cid=17901874009615811448,,ChIJ6deiakgdaDQReMPyRJA7cPg,2025/10/30 14:25:52
supl0037,恬妞寵物SPA生活館,OPERATIONAL,NTP008,239臺灣新北市鶯歌區中山路329巷26弄4號,0286780939,40.0,5,3.6,15.0,2020-05-10,121.3450941,24.956443,https://maps.google.com/?cid=2212071697855697341,https://www.facebook.com/pages/%E6%81%AC%E5%A6%9E%E5%AF%B5%E7%89%A9SPA%E7%94%9F%E6%B4%BB%E9%A4%A8/159663674117930?ref=hl,ChIJN2XqN6weaDQRvVFiOH3bsh4,2025/10/30 14:25:52
supl0038,TBaby甜寶貝寵物用品及客製化商品,OPERATIONAL,NTP008,239臺灣新北市鶯歌區育樂街72號,0286772127,62.0,5,3.7,3.0,2019-12-13,121.3434398,24.9549698,https://maps.google.com/?cid=16468635674001452808,https://www.facebook.com/TbabyFansClub/,ChIJmR82p-sfaDQRCK8uFORYjOQ,2025/10/30 14:25:52
supl0039,美帶家,OPERATIONAL,NTP008,239臺灣新北市鶯歌區中山路249巷57號一樓,0966282590,168.0,5,5.0,81.0,2023-08-28,121.3472128,24.9566412,https://maps.google.com/?cid=14773537664932174895,http://www.sdeki.com/,ChIJBSvEFOgYaDQRL9wikjsmBs0,2025/10/30 14:25:52
supl0040,協鴻有限公司,OPERATIONAL,NTP008,239臺灣新北市鶯歌區尖山路86號,0226781383,45.0,5,5.0,4.0,2017-08-28,121.348063,24.949561,https://maps.google.com/?cid=10676546554391489848,http://www.shaehung.url.tw/product.html,ChIJzRtcU1MZaDQROO1sQoa2KpQ,2025/10/30 14:25:52
supl0041,峰揚貿易有限公司,OPERATIONAL,NTP007,238臺灣新北市樹林區柑園街一段159巷157-25號,0289704580,40.0,5,5.0,3.0,2021-12-01,121.4013474,24.9562643,https://maps.google.com/?cid=475769817531680404,,ChIJa79NsFYdaDQRlAbU2CBGmgY,2025/10/30 14:25:52
supl0042,寵窩寵物生活館,OPERATIONAL,NTP008,239臺灣新北市鶯歌區國慶街68號,0286775948,0.0,5,4.5,29.0,2022-10-10,121.3498751,24.9549177,https://maps.google.com/?cid=4169461737929273966,https://lin.ee/o0am22t,ChIJaTdOXqkeaDQRbnLbIVzn3Dk,2025/10/30 14:25:52
supl0043,"Kei-Chi Industrial Co., Ltd.",OPERATIONAL,NTP007,238臺灣新北市樹林區柑園街一段55號,0255784518,58.0,5,5.0,1.0,2023-10-21,121.4029188,24.9602241,https://maps.google.com/?cid=12937123492139072770,https://keichi.cashier.ecpay.com.tw/,ChIJO8A22ewbaDQRAn1PtEXlibM,2025/10/30 14:25:52
supl0044,尚鈺實業有限公司,OPERATIONAL,NTP008,239臺灣新北市鶯歌區育英街65之3號5號樓之2,0226789234,45.0,5,5.0,2.0,2023-08-23,121.3474264,24.95238,https://maps.google.com/?cid=764989856843804364,,ChIJ7bmzDKR7eQsRzK7zwTjKnQo,2025/10/30 14:25:52
supl0045,絢鳥屋,OPERATIONAL,NTP009,237臺灣新北市三峽區復興路237巷28號,0922444086,44.5,5,4.9,36.0,2023-06-15,121.3684101,24.9375825,https://maps.google.com/?cid=13864968638462215188,,ChIJrc5eTvIbaDQRFMR4VYRDasA,2025/10/30 14:25:52
supl0046,Bonbonpet蹦蹦跳寵物精品總公司暨蹦蹦跳品牌體驗館,OPERATIONAL,NTP013,23678臺灣新北市土城區中央路四段51號E棟1樓,0277309598,45.0,5,4.3,23.0,2022-05-03,121.4207238,24.9603387,https://maps.google.com/?cid=1270508867150212240,http://www.bonbonpet.com.tw/,ChIJGQX5B4OpQjQRkOx4ThXBoRE,2025/10/30 14:25:52
supl0047,唯喵屋寵物生活用品館-土城館,OPERATIONAL,NTP013,236臺灣新北市土城區中央路四段362號,0222695066,57.0,5,5.0,6.0,2025-06-01,121.4130951,24.9550222,https://maps.google.com/?cid=15124133869574388427,https://linkbio.co/weimaiowu,ChIJsQHI5SUdaDQRy3pvj5-349E,2025/10/30 14:25:52
supl0048,哈哈窩寵物精品館(新店安康),OPERATIONAL,NTP006,231臺灣新北市新店區安康路二段145號,0286663600,84.0,5,4.6,105.0,2022-06-06,121.5115499,24.9599518,https://maps.google.com/?cid=17105387103720240644,https://www.facebook.com/%E5%93%88%E5%93%88%E7%AA%A9%E5%AF%B5%E7%89%A9%E7%B2%BE%E5%93%81%E5%AE%89%E5%BA%B7%E5%88%86%E5%BA%97-102436478143384/,ChIJPYzpnEkCaDQRBPbKTvGKYu0,2025/10/30 14:25:52
supl0049,國際貓家&貓奴福利網,OPERATIONAL,NTP006,231臺灣新北市新店區安興路33-2號,0222129802,39.166666666666664,5,4.4,164.0,2021-12-15,121.5160201,24.9707621,https://maps.google.com/?cid=5585527221554883817,https://catshouse.91app.com/v2/official,ChIJm40C5jkCaDQR6awNJGrHg00,2025/10/30 14:25:52
supl0050,三福寵物,OPERATIONAL,NTP006,231046臺灣新北市新店區安德街169號,0222128280,73.0,5,4.1,87.0,2024-02-22,121.5086442,24.959186,https://maps.google.com/?cid=12800348904265973277,,ChIJo0B_90sCaDQRHX7VX4L5o7E,2025/10/30 14:25:52
supl0051,藍世界水族寵物 安和店,OPERATIONAL,NTP006,231臺灣新北市新店區安和路二段93號,0222113505,69.0,5,3.5,111.0,2025-08-21,121.5184306,24.9693987,https://maps.google.com/?cid=4748157652734857940,,ChIJO4eDlT4CaDQR1FLQdDrY5EE,2025/10/30 14:25:52
supl0052,五一八生活百貨 安康店,OPERATIONAL,NTP006,231臺灣新北市新店區安康路二段51-1號1樓,0222119628,105.0,5,4.3,1264.0,2025-04-13,121.5147649,24.9635033,https://maps.google.com/?cid=6639391624864137127,https://m.facebook.com/%E4%BA%94%E4%B8%80%E5%85%AB%E7%94%9F%E6%B4%BB%E7%99%BE%E8%B2%A8-927600660664395/?locale2=zh_TW,ChIJC3b6_DcCaDQRp_-6fIHbI1w,2025/10/30 14:25:52
supl0053,毛樂子寵物城 光明店,OPERATIONAL,NTP006,231臺灣新北市新店區光明街246號,0289110577,70.0,5,4.9,203.0,2023-01-26,121.5402738,24.9635289,https://maps.google.com/?cid=8972709708033607083,https://www.molorz.com/,ChIJMQAV1vYDaDQRq8UKpPB3hXw,2025/10/30 14:25:52
supl0054,金吉利寵物精品 新店二店,OPERATIONAL,NTP006,231臺灣新北市新店區中正路178號,0229160333,70.0,5,4.8,213.0,2025-08-07,121.54113,24.9721919,https://maps.google.com/?cid=15971140717641800782,https://www.facebook.com/%E9%87%91%E5%90%89%E5%88%A9%E6%96%B0%E5%BA%97%E4%BA%8C%E5%BA%97-106975917885874/,ChIJQd4V8ZoBaDQRThzRLN3jpN0,2025/10/30 14:25:52
supl0055,SofyDOG寵物精品-新店店,OPERATIONAL,NTP006,231臺灣新北市新店區中正路137號,0229102855,70.0,5,4.9,332.0,2025-06-19,121.5416838,24.9714095,https://maps.google.com/?cid=11552103145898231129,http://www.sofydog.com/,ChIJQVJhb_QBaDQRWcXvA5tQUaA,2025/10/30 14:25:52
supl0056,木星寵物(光明店),OPERATIONAL,NTP006,231臺灣新北市新店區光明街104號,0229130910,70.0,5,4.3,66.0,2024-12-09,121.539157,24.9605185,https://maps.google.com/?cid=16112484487815009800,,ChIJqb5vAz8BaDQRCJY0KUYLm98,2025/10/30 14:25:52
supl0057,哈哈窩寵物生活館(新店碧潭店),OPERATIONAL,NTP006,231臺灣新北市新店區北宜路一段110號,0229105500,70.0,5,4.1,50.0,2020-11-02,121.5390385,24.9551114,https://maps.google.com/?cid=8408258615808511684,https://www.hahahouse.com.tw/,ChIJayOOCIcBaDQRxE7ihqkisHQ,2025/10/30 14:25:52
supl0058,太空貓寵物商城,OPERATIONAL,NTP006,23147臺灣新北市新店區北新路一段159號,0229174258,70.0,5,4.9,55.0,2025-09-16,121.5397493,24.9637792,https://maps.google.com/?cid=13562273107180437075,,ChIJF-g9RTMBaDQRU75S9IjfNrw,2025/10/30 14:25:52
supl0059,瑞奇馬汀寵物,OPERATIONAL,NTP006,231臺灣新北市新店區北新路一段123號,0229180983,55.0,5,4.6,142.0,2024-07-31,121.5393277,24.9626791,https://maps.google.com/?cid=13048825746971894231,https://stork.pet/story/rickymartinpet/,ChIJ8dgqKIoBaDQR1yE7mOG9FrU,2025/10/30 14:25:52
supl0060,條紋共和國,OPERATIONAL,NTP006,231臺灣新北市新店區北新路一段89號2樓之2,0286672277,40.0,5,4.9,30.0,2019-11-04,121.5385257,24.9614348,https://maps.google.com/?cid=17445735331707929582,http://www.chicclub.com.tw/,ChIJHYxlwOADaDQR7sPuS9qzG_I,2025/10/30 14:25:52
supl0061,汪喵精選,OPERATIONAL,NTP006,231臺灣新北市新店區五峯路121號1樓店面靠近125號黑色大門,0918598629,0.0,5,5.0,16.0,2025-05-25,121.5450046,24.966455,https://maps.google.com/?cid=14868266316182699785,,ChIJx4BWobgBaDQRCb_5aXCxVs4,2025/10/30 14:25:52
supl0062,Poodle Bear 布逗熊寵物店,OPERATIONAL,NTP006,231臺灣新北市新店區三民路32號,0229170076,66.0,5,4.7,64.0,2024-02-18,121.5367448,24.9713806,https://maps.google.com/?cid=15316108521986454373,https://www.facebook.com/poodlebeargrooming?ref=bookmarks,ChIJE4zB1h8CaDQRZfNVco2_jdQ,2025/10/30 14:25:52
supl0063,派特屋寵物生活館,OPERATIONAL,NTP006,231臺灣新北市新店區如意街1巷8號1樓,0222151210,72.0,5,5.0,10.0,2021-12-06,121.4960289,24.9493612,https://maps.google.com/?cid=13003769292864622484,,ChIJ_8P8-BQDaDQRlA9UYkardrQ,2025/10/30 14:25:52
supl0064,J萌寵小動物專賣店（制約制）,OPERATIONAL,NTP006,231臺灣新北市新店區安和路一段7號,0930671561,0.0,5,4.9,63.0,2025-08-26,121.5165723,24.9639754,https://maps.google.com/?cid=5315100428277079275,https://www.facebook.com/share/158Zig2E75/?mibextid=LQQJ4d,ChIJrSXOMnxxZGkR61z7zK0Hw0k,2025/10/30 14:25:52
supl0065,接狗接貓,OPERATIONAL,NTP006,231臺灣新北市新店區三民路60巷5號,0289111170,39.0,5,4.4,79.0,2023-10-09,121.5353573,24.9726091,https://maps.google.com/?cid=17044167678621625576,,ChIJ25tCsR8CaDQR6KxvKDMMiew,2025/10/30 14:25:52
supl0066,7-ELEVEN 美河門市,OPERATIONAL,NTP006,231臺灣新北市新店區三民路35巷2號,0229182854,168.0,5,3.5,57.0,2025-03-11,121.5372874,24.9706402,https://maps.google.com/?cid=12135729752501735684,https://www.7-11.com.tw/,ChIJM6Aoh_4BaDQRBFEBfOnFaqg,2025/10/30 14:25:52
supl0067,7-ELEVEN 坪林門市,OPERATIONAL,NTP020,232臺灣新北市坪林區北宜路八段138號,0226656655,168.0,5,4.3,178.0,2025-03-30,121.7066017,24.9344892,https://maps.google.com/?cid=16307458640747137901,https://www.7-11.com.tw/,ChIJR2sC4EX_ZzQRbYsbrzu7T-I,2025/10/30 14:25:52
supl0068,COO COO G Pet,OPERATIONAL,NTP007,238臺灣新北市樹林區中華路6之3號,0286859900,73.5,5,4.3,219.0,2025-08-15,121.4248342,24.9841994,https://maps.google.com/?cid=5289356230405779046,,ChIJfWgT0iIdaDQRZu7Vo3eRZ0k,2025/10/30 14:25:52
supl0069,陸龜小獸-陸龜水龜-飼養週邊商品批發,OPERATIONAL,NTP007,238臺灣新北市樹林區保安二街127號,0938622090,80.5,5,5.0,184.0,2025-09-03,121.4230152,24.9954617,https://maps.google.com/?cid=1749360381530533677,https://www.facebook.com/momomiss127,ChIJ51luhakdaDQRLe9Enf_5Rhg,2025/10/30 14:25:52
supl0070,有狗好寵物生活館,OPERATIONAL,NTP007,238臺灣新北市樹林區樹新路34巷36-2號,0226829988,48.0,5,4.8,216.0,2019-10-04,121.4276182,24.9945961,https://maps.google.com/?cid=17083992417925975005,https://www.facebook.com/goodog9988/,ChIJw6D5WD8daDQR3cvx15aIFu0,2025/10/30 14:25:52
supl0071,樹林123寵物超市,OPERATIONAL,NTP007,238臺灣新北市樹林區保安街一段206號,0226852123,82.0,5,4.4,229.0,2025-04-25,121.4211952,24.9959835,https://maps.google.com/?cid=3455755476502695035,https://m.facebook.com/123Pets/,ChIJWVnGtWodaDQRe8yN50tP9S8,2025/10/30 14:25:52
supl0072,大批發寵物生活館,OPERATIONAL,NTP007,238臺灣新北市樹林區保安街一段280號,0226815793,54.0,5,4.6,18.0,2024-02-04,121.4196354,24.9973772,https://maps.google.com/?cid=7563921092003017707,,ChIJLQ0_JmsdaDQR67PsZShy-Gg,2025/10/30 14:25:52
supl0073,咘鈴寵物館-原拉拉熊寵物生活館/預約制/榮獲111年度評鑑優等寵物店/合法犬舍貓舍健康有保障/網友好評寵物店,OPERATIONAL,NTP001,220臺灣新北市板橋區大觀路三段142-1號,0903368236,63.0,5,4.7,96.0,2022-03-12,121.4314808,24.993458,https://maps.google.com/?cid=3005336425976382760,https://www.facebook.com/lala0903/,ChIJod94fDgdaDQRKEXddI4ZtSk,2025/10/30 14:25:52
supl0074,Oscar Pet Supply and Grooming,OPERATIONAL,NTP013,236臺灣新北市土城區中華路一段235號,0222617333,84.0,5,4.4,814.0,2025-09-17,121.4416139,24.9827731,https://maps.google.com/?cid=11257231883295737855,https://www.etipets.com/,ChIJQapsaTipQjQR_0cLJsG4OZw,2025/10/30 14:25:52
supl0075,哈哈窩寵物精品館(土城學府店),OPERATIONAL,NTP013,23658臺灣新北市土城區學府路一段151號1樓,0222668855,70.0,5,4.5,82.0,2025-03-17,121.4534358,24.9860677,https://maps.google.com/?cid=14516118421034842601,https://line.me/ti/g2/q_oevHNo_nGV4va22onRqm4WRgAsG8uXtb3M4w?utm_source=invitation&utm_medium=link_copy&utm_campaign=default,ChIJXxHXB8kCaDQR6TlJU8ucc8k,2025/10/30 14:25:52
supl0076,魚中魚貓狗水族大賣場-土城店,OPERATIONAL,NTP013,236臺灣新北市土城區金城路二段242巷3號,0222606633,77.0,5,4.1,911.0,2025-03-29,121.4572375,24.9829525,https://maps.google.com/?cid=3925135800856687073,http://www.petsmall.com.tw/,ChIJ4-ovScYCaDQR4TE78TbieDY,2025/10/30 14:25:52
