id,name,buss_status,loc_id,address,phone,op_hours,category_id,rating,rating_total,newest_review,longitude,latitude,map_url,website,place_id,update_time
res0011,山地美食屋,OPERATIONAL,NTP029,233臺灣新北市烏來區烏來街20號,0226617556,49.5,2,4.5,1132,2025-07-06,121.551451,24.8638882,https://maps.google.com/?cid=17822779088459917009,,ChIJh348IIkGaDQR0ebp3SY7V_c,2025/10/30 11:21:31
res0012,泰雅的廚房,OPERATIONAL,NTP029,233臺灣新北市烏來區瀑布路8號,0226617399,44.0,2,4.5,421,2025-10-03,121.5513544,24.8483347,https://maps.google.com/?cid=8561768781952122630,,ChIJIRztd28GaDQRBv9IUViD0XY,2025/10/30 11:21:31
res0013,烏木庭園-瀑布景觀餐廳,OPERATIONAL,NTP029,233臺灣新北市烏來區瀑布路45號,0975792672,30.0,2,4.7,569,2025-09-16,121.5502474,24.8477311,https://maps.google.com/?cid=903124512669578472,https://www.facebook.com/%E7%83%8F%E6%9C%A8%E5%BA%AD%E5%9C%92%E7%80%91%E5%B8%83%E6%99%AF%E8%A7%80%E9%A4%90%E5%BB%B3-172792882871398/?ref=bookmarks,ChIJGSMDvm8GaDQR6DSelfWKiAw,2025/10/30 11:21:31
res0014,Wulai Three Café,OPERATIONAL,NTP029,233臺灣新北市烏來區瀑布路3號,0226618058,55.0,2,3.5,1585,2025-08-09,121.5516976,24.8483884,https://maps.google.com/?cid=8200721054765283443,https://www.facebook.com/%E7%80%91%E5%B8%833%E5%8F%B7-388447765070863/,ChIJ3fOqA60HaDQRc_hZm1nQznE,2025/10/30 11:21:31
res0015,泰雅巴萊原住民美食店,OPERATIONAL,NTP029,233臺灣新北市烏來區烏來街14號,0226616349,76.91666666666667,2,4.1,573,2025-04-24,121.5514728,24.8640187,https://maps.google.com/?cid=216130182437712058,https://reurl.cc/Vjrpdn,ChIJJcceJokGaDQRurBwfUHZ_wI,2025/10/30 11:21:31
res0016,小川源溫泉餐廳,OPERATIONAL,NTP029,233臺灣新北市烏來區烏來街32號,0226616222,84.0,2,4.3,610,2022-02-06,121.5513492,24.863676,https://maps.google.com/?cid=16553151529295658701,http://www.protospring.com.tw/home.htm,ChIJW5E6IIkGaDQRzb7hEJ2buOU,2025/10/30 11:21:31
res0017,加納富 內洞美食,OPERATIONAL,NTP029,233臺灣新北市烏來區信福路12-3號,0907354496,21.0,2,4.5,413,2025-06-28,121.525986,24.8374171,https://maps.google.com/?cid=12351489874387039577,https://www.ganafucity.com.tw/,ChIJUyy3ys8FaDQRWXWsiZlOaas,2025/10/30 11:21:31
res0018,山珍溫泉飯店(阿嬤的店),OPERATIONAL,NTP029,233臺灣新北市烏來區烏來街31號,0226616422,77.0,2,3.0,365,2024-04-27,121.5513931,24.8636964,https://maps.google.com/?cid=2322381178925100565,,ChIJbXo5IIkGaDQRFS7ismDBOiA,2025/10/30 11:21:31
res0019,葉綠素咖啡廳,OPERATIONAL,NTP029,233臺灣新北市烏來區烏來裏,,63.0,2,4.1,35,2024-08-29,121.555025,24.8441776,https://maps.google.com/?cid=12330726682961168006,,ChIJGzqWOGkGaDQRhsZUUJaKH6s,2025/10/30 11:21:31
res0020,玉山居土雞城,OPERATIONAL,NTP029,233臺灣新北市烏來區阿玉路30號,0926635666,54.0,2,4.3,43,2024-06-23,121.5866645,24.8507149,https://maps.google.com/?cid=11862348064709219446,,ChIJld_w1nEHaDQRdhQJJ7eGn6Q,2025/10/30 11:21:31
res0021,無聊秘境,OPERATIONAL,NTP009,237臺灣新北市三峽區39-1號,0955947555,56.0,2,4.8,365,2025-10-25,121.372543,24.8681114,https://maps.google.com/?cid=9657090259921832948,https://booking.menushop.tw/wuliao57,ChIJ4bE1AD0baDQR9IuGCm3gBIY,2025/10/30 11:21:31
res0022,板根食堂,OPERATIONAL,NTP009,237臺灣新北市三峽區北114鄉道105號,0226720588,42.0,2,4.1,140,2024-12-18,121.4076482,24.8703066,https://maps.google.com/?cid=1888217171476635695,,ChIJkZTO6IwaaDQRL2CoZINLNBo,2025/10/30 11:21:31
res0023,216莊園:5月初萤火蟲,OPERATIONAL,NTP009,237臺灣新北市三峽區竹崙路216巷5號,0226681105,18.0,2,4.5,231,2024-09-18,121.4486588,24.8825755,https://maps.google.com/?cid=8721741137173356416,https://www.facebook.com/chateau-216-%E8%8E%8A%E5%9C%92%E5%92%96%E5%95%A1-343758081836/,ChIJRc61wfgbaDQRgB8hwFrZCXk,2025/10/30 11:21:31
res0024,花岩山林,OPERATIONAL,NTP009,237臺灣新北市三峽區有木路104-1號,0226749618,51.0,2,3.9,2176,2025-07-26,121.4395708,24.8646508,https://maps.google.com/?cid=11274132659411709411,https://www.arcadia.com.tw/,ChIJ5bQWU9saaDQR423duuvDdZw,2025/10/30 11:21:31
res0025,Wu Lai Shan Jing Restaurant,OPERATIONAL,NTP029,233臺灣新北市烏來區環山路No.48-3號,0928517302,39.0,2,4.6,129,2025-04-04,121.5483845,24.8647154,https://maps.google.com/?cid=8342044168125624184,https://www.facebook.com/shan.jing.can.ting?mibextid=ZbWKwL,ChIJvwbPWQAHaDQReC-_DfnkxHM,2025/10/30 11:21:31
res0026,17相遇 新店(親子寵物/咖啡廳/寵物餐廳/咖啡/火鍋)烏來(景點/美食/景觀餐廳/親子寵物/一日遊/柯爾鴨/布偶貓/下午茶/活動包場/浪漫/情侶約會),OPERATIONAL,NTP029,233臺灣新北市烏來區新烏路4段17號,0925011088,48.0,2,5.0,87,2025-06-01,121.5503968,24.8841809,https://maps.google.com/?cid=17810193515754671041,https://www.allpets.com.tw/store_detail/1303,ChIJ37P1OWUHaDQRwcuF36OEKvc,2025/10/30 11:21:31
res0027,山之川溫泉餐坊《大眾裸湯推薦》烏來雙人湯屋｜特色spa湯屋｜親子友善｜下午茶餐廳,OPERATIONAL,NTP029,233臺灣新北市烏來區新烏路五段122號,0226616969,87.5,2,4.3,1096,2025-02-07,121.5471186,24.8709431,https://maps.google.com/?cid=11960558609122394809,,ChIJKRzbSIUGaDQRuQL7a69w_KU,2025/10/30 11:21:31
res0028,Taiya Meishi Restaurant,OPERATIONAL,NTP029,233臺灣新北市烏來區環山路56號,0958563748,77.0,2,4.3,336,2024-09-18,121.5481887,24.8647726,https://maps.google.com/?cid=16773981428344844872,https://www.facebook.com/pages/%E6%B3%B0%E9%9B%85%E7%BE%8E%E9%A3%9F%E9%A4%90%E5%BB%B3/2276492709302842,ChIJtflhHoYGaDQRSHJ-mTwnyeg,2025/10/30 11:21:31
res0029,台雞店,OPERATIONAL,NTP029,233臺灣新北市烏來區新烏路四段1號,0226617711,63.0,2,3.9,1503,2025-08-27,121.551042,24.8909757,https://maps.google.com/?cid=8098733139751765173,,ChIJu25IlTYEaDQRtYSWteF6ZHA,2025/10/30 11:21:31
res0030,于烤魚創意家常料理,OPERATIONAL,NTP029,231臺灣新北市烏來區新烏路四段36號,0226616263,32.0,2,4.5,930,2025-06-16,121.5507611,24.8851152,https://maps.google.com/?cid=17973577792103856445,https://www.facebook.com/%E4%BA%8E%E7%83%A4%E9%AD%9A%E5%89%B5%E6%84%8F%E5%AE%B6%E5%B8%B8%E6%96%99%E7%90%86-1682027885400566/,ChIJZYGRiLwGaDQRPTkzGcb5bvk,2025/10/30 11:21:31
res0031,藍鵲山菜料理（無當日預約請提前來電預約）,OPERATIONAL,NTP020,232臺灣新北市坪林區2號,0922655781,0.0,2,4.9,37,2024-08-17,121.6664215,24.8867172,https://maps.google.com/?cid=3237887630143705063,,ChIJEUqDJIP_ZzQR589YAaVJ7yw,2025/10/30 11:21:31
res0032,好滋味土雞莊 10/20-22公休,OPERATIONAL,NTP009,237臺灣新北市三峽區添福路153號,0226716174,33.5,2,4.3,1016,2025-09-13,121.3763056,24.8985188,https://maps.google.com/?cid=12626394851784014410,,ChIJVVVVVTQaaDQRSjpoXjj3Oa8,2025/10/30 11:21:31
res0033,紫微森林,OPERATIONAL,NTP009,237臺灣新北市三峽區紫微南路97-1號,0226681108,55.0,2,3.9,730,2025-08-18,121.4196829,24.9026522,https://maps.google.com/?cid=13521322413637446891,,ChIJ2_tq-RYbaDQR6yxjnhhjpbs,2025/10/30 11:21:31
res0034,好適山坡GUHill ☾於IG公告每月公休日☽,OPERATIONAL,NTP009,237014臺灣新北市三峽區竹崙路138號,0905320585,24.0,2,4.6,720,2025-06-17,121.4338847,24.9092801,https://maps.google.com/?cid=1781942723369467274,https://inline.app/booking/-MyKKuqzfuCX6oBjRcAt:inline-live-2/-MyKKv14FJvh9WPccBS0?language=zh-tw,ChIJD94q9vgbaDQRin2HPHe7uhg,2025/10/30 11:21:31
res0035,綠竹鄉土雞城,OPERATIONAL,NTP009,237臺灣新北市三峽區圳頭路1-3號,0226720478,60.0,2,4.1,254,2024-08-14,121.3751004,24.8909693,https://maps.google.com/?cid=17299396826815813331,,ChIJfyAu0jkaaDQR01bgAsLNE_A,2025/10/30 11:21:31
res0036,白雞滷味小舖,OPERATIONAL,NTP009,237臺灣新北市三峽區白雞路153-1號,0922799133,58.0,2,4.3,556,2025-03-18,121.4008345,24.9049107,https://maps.google.com/?cid=14807999071355875636,,ChIJC8GgybsbaDQRNDF7ArOUgM0,2025/10/30 11:21:31
res0037,孟鴻養生坊,OPERATIONAL,NTP006,231臺灣新北市新店區平廣路一段202巷5弄2號,0226665282,70.0,2,3.9,483,2018-09-18,121.514601,24.890893,https://maps.google.com/?cid=617727956971783134,https://tour.ntpc.gov.tw/zh-tw/Food/Detail?wnd_id=59&id=207490,ChIJ8WuTmloEaDQR3oMh002ckgg,2025/10/30 11:21:31
res0038,Lao Hsu,OPERATIONAL,NTP006,231臺灣新北市新店區新烏路三段寶島巷9號,0226660570,66.5,2,4.3,1039,2025-09-12,121.5522626,24.8991621,https://maps.google.com/?cid=4282939057043448874,,ChIJNWmNmaGADhQRKqS4YWEOcDs,2025/10/30 11:21:31
res0039,La Villa Cafe,OPERATIONAL,NTP006,231臺灣新北市新店區松林路5號,0226668000,73.5,2,4.3,2546,2025-09-29,121.5470635,24.9115976,https://maps.google.com/?cid=18207420444174429739,https://www.facebook.com/LaVillaWulai/,ChIJmxXJN1ABaDQRK64zS23Arfw,2025/10/30 11:21:31
res0040,珍奇小館,OPERATIONAL,NTP006,231臺灣新北市新店區新烏路三段125號,0226668721,51.0,2,4.2,124,2024-12-20,121.5520603,24.9027129,https://maps.google.com/?cid=6832664867889771214,,ChIJCZRkxUwBaDQRznLcD3-A0l4,2025/10/30 11:21:31
res0041,農村阿嬤（鮮魚、放山雞）家常菜,OPERATIONAL,NTP020,232臺灣新北市坪林區金瓜寮路12號,0932918229,45.5,2,4.7,143,2025-07-20,121.6816076,24.9161324,https://maps.google.com/?cid=11331350657844480887,,ChIJneWWiqL_ZzQRd4s1ImMLQZ0,2025/10/30 11:21:31
res0042,新北市坪林大溪地露營區,OPERATIONAL,NTP020,232臺灣新北市坪林區鶯子瀨路2之5號,0928008931,63.0,2,4.0,544,2025-06-01,121.7083089,24.9129242,https://maps.google.com/?cid=12850985004369845145,https://lin.ee/I7YrtLQ,ChIJQ3vnrCj_ZzQRmRtWJ8beV7I,2025/10/30 11:21:31
res0043,咖喱就好啦-北大店(每週一公休.平日中午可外送.寵物友善.北大美食.柴犬),OPERATIONAL,NTP009,237臺灣新北市三峽區國光街171號,0901180171,39.0,2,4.9,94,2025-07-20,121.3712524,24.9395359,https://maps.google.com/?cid=14434030122854704056,https://www.instagram.com/curryenough3/,ChIJF8C4ZlgbaDQRuOMKBuz5T8g,2025/10/30 11:21:31
res0044,Qm159,OPERATIONAL,NTP009,237臺灣新北市三峽區中山路65號,0910382062,56.0,2,4.5,1048,2025-09-20,121.3673522,24.9346928,https://maps.google.com/?cid=11131610708037328786,https://m.facebook.com/QM159/,ChIJH110Z00baDQRkt9_DvZse5o,2025/10/30 11:21:31
res0045,甘樂食堂,OPERATIONAL,NTP009,237臺灣新北市三峽區清水街317號,0226731857,66.5,2,4.3,1037,2025-10-04,121.3724608,24.9344359,https://maps.google.com/?cid=10357309580647689659,https://www.thecan.com.tw/tw/food/space,ChIJkRRQFPIbaDQRu21BLzCOvI8,2025/10/30 11:21:31
res0046,三峽【咖啡。停！ Team Coffee】,OPERATIONAL,NTP009,237臺灣新北市三峽區仁愛街2號,0965321527,42.0,2,4.7,481,2025-08-23,121.3683803,24.9340752,https://maps.google.com/?cid=16438430599109736433,,ChIJX7Jr0u8baDQR8ffYDIkJIeQ,2025/10/30 11:21:31
res0047,黃記三角湧手工古早丸|三峽必吃|在地美食|特色美食,OPERATIONAL,NTP009,237臺灣新北市三峽區弘園街32號,0226745959,38.5,2,4.7,58,2023-01-15,121.366168,24.9271123,https://maps.google.com/?cid=14669428741215557277,https://www.facebook.com/Huangjimaru,ChIJzdkk5PEbaDQRnRYP2rdHlMs,2025/10/30 11:21:31
res0048,Zhao Guang Tou Brunch Store,OPERATIONAL,NTP009,237臺灣新北市三峽區國學街7號,0286726168,42.0,2,4.3,135,2024-05-16,121.3732095,24.9418664,https://maps.google.com/?cid=3701862954621280431,https://iding.tw/stores/f3b1ca00/menu/%E6%89%BE%E5%85%89%E9%A0%AD%E5%90%83%E6%97%A9%E9%A4%90-%E5%8C%97%E5%A4%A7%E5%BA%97,ChIJPR4JlDsbaDQRryBhcb6oXzM,2025/10/30 11:21:31
res0049,鳶山紅樓,OPERATIONAL,NTP009,23741臺灣新北市三峽區中山路825號,0226715159,33.0,2,4.8,1417,2025-08-25,121.3289338,24.9195411,https://maps.google.com/?cid=18305649413569836617,https://redloft88.1shop.tw/,ChIJJar_x-UZaDQRSfaqdie7Cv4,2025/10/30 11:21:31
res0050,鮮味,OPERATIONAL,NTP009,23741臺灣新北市三峽區國學街82號,0226723033,39.0,2,4.0,120,2025-06-04,121.3726947,24.942827,https://maps.google.com/?cid=16805039853816501176,,ChIJD9R27fUbaDQRuNMDy7V-N-k,2025/10/30 11:21:31
res0051,安安你好 Ann Hello,OPERATIONAL,NTP009,237臺灣新北市三峽區愛國路2-12號1樓,0966795617,59.0,2,4.8,283,2025-05-09,121.3735784,24.9338876,https://maps.google.com/?cid=183646331164023873,https://www.facebook.com/annhello91/,ChIJofHiqTkbaDQRQdxVfV1xjAI,2025/10/30 11:21:31
res0052,La Olive綠橄欖創意蔬食料理,OPERATIONAL,NTP009,237臺灣新北市三峽區國際二街35號1 樓,0226717168,54.5,2,4.4,378,2024-11-03,121.3723012,24.9429888,https://maps.google.com/?cid=18308057957777356744,https://www.facebook.com/laolivevegetable,ChIJMahDSRQbaDQRyDeVXLZJE_4,2025/10/30 11:21:31
res0053,阿郎小吃,OPERATIONAL,NTP009,237臺灣新北市三峽區國學街16號,0226733331,39.0,2,4.3,54,2025-05-17,121.3734566,24.9418375,https://maps.google.com/?cid=18367990899146176764,,ChIJyWrvXdobaDQR_Dg3rWc26P4,2025/10/30 11:21:31
res0054,八條壽司三峽旗艦店,OPERATIONAL,NTP009,237臺灣新北市三峽區介壽路一段198號,0226732388,41.5,2,4.3,7881,2025-08-22,121.3774518,24.93072,https://maps.google.com/?cid=1222414089923824584,http://www.batiau.com.tw/,ChIJfeC8yZIbaDQRyItXXiPj9hA,2025/10/30 11:21:31
res0055,MULI COFFEE 沐里咖啡,OPERATIONAL,NTP009,237臺灣新北市三峽區大同路39巷7號1樓,0286713456,51.0,2,4.7,110,2022-07-10,121.3770303,24.9279492,https://maps.google.com/?cid=4261523020893244285,https://www.instagram.com/muli_coffee.tw,ChIJ3cXKK0wbaDQRfct95pv4Izs,2025/10/30 11:21:31
res0056,Lao Chai Café House,OPERATIONAL,NTP009,237臺灣新北市三峽區大觀路113號,0235012656,77.5,2,4.3,1016,2025-10-11,121.3745846,24.9453533,https://maps.google.com/?cid=17708107387448868184,https://linktr.ee/laochaicafe,ChIJAyay8QocaDQRWD1c6djVv_U,2025/10/30 11:21:31
res0057,三峽北大湘泊苑,OPERATIONAL,NTP009,237臺灣新北市三峽區國際一街43號,0226741005,36.0,2,3.9,231,2025-10-08,121.3726365,24.9418991,https://maps.google.com/?cid=9399435769427488798,,ChIJZXPlPZIbaDQRHnDTLQiBcYI,2025/10/30 11:21:31
res0058,東街日本料理-新北三峽店,OPERATIONAL,NTP009,237臺灣新北市三峽區國光街83號2樓,0286741234,49.0,2,4.6,2080,2025-08-09,121.3737804,24.9385221,https://maps.google.com/?cid=15274513446671156050,https://toukai.tw/,ChIJyVyn6NsbaDQRUgPDSQ35-dM,2025/10/30 11:21:31
res0059,春來園休閒餐館,OPERATIONAL,NTP009,237臺灣新北市三峽區竹崙路83號,0226726333,70.0,2,4.3,887,2025-06-07,121.4325,24.9191667,https://maps.google.com/?cid=12000186615605727085,,ChIJp8u5lEUbaDQRbY-TrSU6iaY,2025/10/30 11:21:31
res0060,Go Go Shower,OPERATIONAL,NTP009,237臺灣新北市三峽區大德路8號,0235012388,40.0,2,4.3,55,2024-07-28,121.378464,24.942017,https://maps.google.com/?cid=11445129473600987385,https://www.facebook.com/DogCatSPA/,ChIJ76F4mIobaDQR-SBXCp5E1Z4,2025/10/30 11:21:31
res0061,The BBQ House 三峽北大店-新北牛排館|對面有停車場|西餐廳推薦|restaurant|現切牛排|乾式熟成|餐酒館|約會餐廳|聚會餐廳|母親節|牛排|餐廳包場,OPERATIONAL,NTP009,237臺灣新北市三峽區大學路86-2號2樓,0286712221,42.0,2,4.7,701,2025-08-24,121.3757044,24.9426221,https://maps.google.com/?cid=12189173042170097852,https://m.facebook.com/100241836479698/,ChIJBXdmF6obaDQRvPBQBE2kKKk,2025/10/30 11:21:31
res0062,森林COFFEE ❘ 長城溪森林,OPERATIONAL,NTP009,237臺灣新北市三峽區安坑路13-9號,0920427148,28.0,2,4.7,12,2025-10-11,121.4417932,24.9258145,https://maps.google.com/?cid=10266319404833548368,https://lin.ee/TNJnD7L,ChIJ4TBgr5YbaDQRUKjN-xpLeY4,2025/10/30 11:21:31
res0063,春谷餐廳,OPERATIONAL,NTP009,237臺灣新北市三峽區安坑路13-8號,0226681277,39.0,2,4.2,2479,2025-07-15,121.441358,24.926139,https://maps.google.com/?cid=18406198187360573916,http://chungu.tw/,ChIJwR4EuVUbaDQR3NkQL7vzb_8,2025/10/30 11:21:31
res0064,阿和閹雞,OPERATIONAL,NTP009,237臺灣新北市三峽區安坑路1-1號,0226682115,39.0,2,4.3,257,2024-06-10,121.4346907,24.9244848,https://maps.google.com/?cid=13302482649622067479,,ChIJu7n-VFcbaDQRFzmFgX3pm7g,2025/10/30 11:21:31
res0065,全成土雞城,OPERATIONAL,NTP009,237臺灣新北市三峽區樟坑湖路121巷5號,0226726874,72.0,2,4.2,92,2019-12-21,121.4443313,24.9382261,https://maps.google.com/?cid=565041024411737943,,ChIJrf47oLIcaDQRV5-VZ9Ft1wc,2025/10/30 11:21:31
res0066,貓谷（營業時間以訂位系統為準）,OPERATIONAL,NTP006,231臺灣新北市新店區雙城路175之3號,,25.0,2,4.8,1491,2025-09-19,121.4944174,24.9439819,https://maps.google.com/?cid=8422760015397505876,https://www.catvalleytw.com/,ChIJcyhVZZMDaDQRVMshupun43Q,2025/10/30 11:21:31
res0067,BellyFlopp Cafe,OPERATIONAL,NTP006,231臺灣新北市新店區花園六路一號,0226660868,44.0,2,4.5,303,2025-09-17,121.5533402,24.9332182,https://maps.google.com/?cid=16722242713399954630,http://www.bellyflopp.com/,ChIJ4Q8d0H4BaDQRxowRTCZXEeg,2025/10/30 11:21:31
res0068,氧森谷花園餐廳,OPERATIONAL,NTP020,232臺灣新北市坪林區粗窟里仁裏坂15之2號,0226658197,28.0,2,4.4,624,2024-11-26,121.69094,24.923666,https://maps.google.com/?cid=10713676980731751138,https://m.facebook.com/O2valley.pinglin/,ChIJi0AmRHb_ZzQR4qrLUnOgrpQ,2025/10/30 11:21:31
res0069,狼來了！碳烤羊腿,OPERATIONAL,NTP020,232臺灣新北市坪林區北宜公路七段32K,0987113832,8.0,2,4.9,54,2022-03-07,121.6713123,24.9448238,https://maps.google.com/?cid=11379578541941000597,https://www.facebook.com/beiyi32klamb,ChIJif0d8P7_ZzQRlQkNbmRi7J0,2025/10/30 11:21:31
res0070,心茶合一 Tea flow 坪林店,OPERATIONAL,NTP020,232臺灣新北市坪林區19-1號,0911842511,42.0,2,4.5,906,2025-10-05,121.7134677,24.9353605,https://maps.google.com/?cid=7894803116293339861,https://teaflow.com.tw/,ChIJYz2pvvT_ZzQR1bpPFpv5j20,2025/10/30 11:21:31
res0071,幸福小廚 (週二公休/週末不接受訂位),OPERATIONAL,NTP020,232臺灣新北市坪林區坪林街84號,0226657980,37.0,2,4.3,433,2025-06-23,121.711724,24.9369149,https://maps.google.com/?cid=13621011375625476742,,ChIJ0wG68f7_ZzQRhhq2za2NB70,2025/10/30 11:21:31
res0072,Lin House,OPERATIONAL,NTP020,232臺灣新北市坪林區北宜路八段58號,0226658155,58.5,2,4.6,539,2025-08-14,121.704683,24.9353585,https://maps.google.com/?cid=17408350054185929288,https://www.facebook.com/share/1B5NtBTnsr/?mibextid=LQQJ4d,ChIJ-4SpL0T_ZzQRSIpnESTilvE,2025/10/30 11:21:31
res0073,瑛鎂食坊,OPERATIONAL,NTP020,232臺灣新北市坪林區北宜路八段66號,0226657732,63.0,2,4.0,283,2024-09-18,121.7050749,24.9352159,https://maps.google.com/?cid=12693976583414001795,http://www.facebook.com/urielABC,ChIJf3r3LkT_ZzQRg7CEcXIQKrA,2025/10/30 11:21:31
res0074,金華飯店,OPERATIONAL,NTP020,232臺灣新北市坪林區北宜路八段341號,0925366579,56.0,2,4.2,159,2025-06-16,121.7108968,24.9336624,https://maps.google.com/?cid=9896541638114276003,,ChIJ9SdjKk__ZzQRo_KpjC-UV4k,2025/10/30 11:21:31
res0075,十方茶舍,OPERATIONAL,NTP020,232臺灣新北市坪林區北宜路八段219號,0226656309,26.0,2,4.4,233,2025-05-12,121.7087891,24.9350278,https://maps.google.com/?cid=1058571088768301174,,ChIJO5yfXE__ZzQRdniI88vMsA4,2025/10/30 11:21:31
res0076,坪感覺 Just Pinglin 茶食農創空間,OPERATIONAL,NTP020,232臺灣新北市坪林區坪林街12號,0226657210,19.0,2,4.5,604,2025-09-21,121.7119814,24.9361456,https://maps.google.com/?cid=14897839334414683528,https://www.instagram.com/justpinglin,ChIJo5X3mJz_ZzQRiA2hSPHBv84,2025/10/30 11:21:31
res0077,東木河茶莊,OPERATIONAL,NTP020,23241臺灣新北市坪林區北宜路八段206號,0226656882,52.0,2,4.3,1218,2025-10-06,121.7085395,24.9347305,https://maps.google.com/?cid=10611999849096528043,https://www.facebook.com/DongMuHe,ChIJO-Kmb-b_ZzQRq8DlUaNlRZM,2025/10/30 11:21:31
res0078,樂也私廚（預約制）,OPERATIONAL,NTP020,232臺灣新北市坪林區坪雙路一段76號,0918231838,30.0,2,4.6,97,2025-10-18,121.7162697,24.9426258,https://maps.google.com/?cid=12666087802713086201,https://www.facebook.com/royalkitchen0207,ChIJmyvoIwJWXTQR-Rifrr_7xq8,2025/10/30 11:21:31
res0079,小黑小白寵物休閒餐廳（假日入口請先繳交100元入園費，至店內可全額抵消費;不定時有包場活動，請留意最新動態或 Facebook/ Instagram公告）,OPERATIONAL,NTP008,239臺灣新北市鶯歌區文化路200號之50,0226790987,42.0,2,4.7,513,2025-09-07,121.3493293,24.947727,https://maps.google.com/?cid=13777320111456371967,http://facebook.com/bwpet/,ChIJMyCOADQfaDQR_8QzYKXfMr8,2025/10/30 11:21:31
res0080,燧人炊事Catching Fire,OPERATIONAL,NTP008,239臺灣新北市鶯歌區重慶街62-1號2樓,0226796719,63.0,2,4.2,988,2025-05-05,121.3496689,24.9517985,https://maps.google.com/?cid=15228930056753213694,http://www.catchingfire.com.tw/,ChIJKblzjnUfaDQR_nALRjMHWNM,2025/10/30 11:21:31
